-0.01;-0.01;0.99;-4.26;4.08;-29.94;-0.14;0.07;-1.18
0.01;-0.03;0.99;-3.62;3.55;-24.74;-0.12;0.06;-1.17
-0.01;-0.0;1.0;-4.07;3.42;-13.85;-0.1;0.06;-1.17
-0.02;-0.0;0.99;-3.86;3.6;-23.21;-0.08;0.05;-1.16
-0.01;-0.02;1.0;-4.22;3.75;-21.72;-0.05;0.05;-1.17
-0.01;-0.02;0.99;-3.96;3.46;-17.08;-0.02;0.06;-1.16
-0.02;-0.01;0.99;-4.06;3.81;-24.46;-0.0;0.06;-1.16
-0.01;-0.01;0.99;-3.65;3.67;-27.25;0.01;0.07;-1.16
-0.02;-0.03;1.0;-3.6;1.96;-31.31;0.03;0.09;-1.16
-0.0;-0.04;1.0;-4.15;3.31;-25.58;0.06;0.1;-1.15
0.0;-0.03;0.99;-4.8;3.02;25.73;0.06;0.11;-1.16
0.04;-0.05;1.0;-5.26;2.77;42.74;0.03;0.08;-1.15
-0.02;-0.03;0.99;-5.31;2.67;62.4;-0.01;0.06;-1.15
-0.03;0.03;0.99;-4.9;2.71;55.52;-0.07;0.06;-1.15
-0.0;-0.04;1.0;-4.81;3.01;33.59;-0.11;0.05;-1.16
-0.01;-0.01;1.0;-4.68;2.88;39.63;-0.14;0.07;-1.15
-0.02;-0.03;0.99;-5.26;2.74;43.42;-0.17;0.08;-1.16
0.0;-0.04;0.99;-4.99;2.88;38.41;-0.19;0.09;-1.16
0.0;-0.01;1.0;-5.08;2.91;30.06;-0.21;0.12;-1.15
-0.0;-0.01;0.99;-4.46;3.46;16.1;-0.22;0.12;-1.16
-0.01;-0.02;1.0;-4.73;3.1;17.27;-0.23;0.13;-1.16
-0.02;-0.02;1.0;-4.88;3.1;31.63;-0.23;0.15;-1.15
0.01;-0.0;0.99;-5.14;3.06;44.91;-0.24;0.18;-1.15
0.01;-0.03;1.0;-4.57;3.07;51.35;-0.25;0.23;-1.14
0.01;-0.03;1.0;-4.93;2.98;49.49;-0.25;0.27;-1.13
-0.02;-0.0;0.99;-4.96;3.01;35.37;-0.23;0.31;-1.14
-0.0;-0.05;0.99;-3.69;4.13;-51.63;-0.23;0.29;-1.14
-0.04;-0.01;1.0;-3.53;4.19;-62.81;-0.24;0.22;-1.15
0.0;-0.02;0.99;-3.68;3.87;-47.16;-0.24;0.17;-1.16
-0.05;0.04;0.99;-3.84;4.13;-51.4;-0.24;0.14;-1.17
0.04;-0.07;1.0;-4.15;3.58;-3.25;-0.22;0.11;-1.17
-0.03;0.05;0.99;-4.16;4.15;-33.2;-0.2;0.08;-1.16
-0.02;-0.02;0.99;-3.3;3.86;-54.3;-0.17;0.06;-1.16
0.03;-0.08;0.99;-3.58;3.68;-37.63;-0.14;0.04;-1.15
0.0;-0.02;0.99;-3.5;3.79;-37.23;-0.11;0.03;-1.15
0.0;-0.02;1.0;-3.57;3.86;-43.22;-0.06;0.03;-1.15
0.0;0.0;0.99;-3.82;3.87;-46.23;-0.01;0.03;-1.15
-0.01;-0.05;0.99;-3.48;3.9;-42.63;0.02;0.04;-1.15
0.02;0.01;1.0;-3.63;4.23;-56.43;0.06;0.07;-1.13
-0.04;-0.02;1.0;-3.91;3.41;-13.83;0.08;0.09;-1.13
-0.03;-0.01;0.99;-4.55;2.85;33.35;0.07;0.09;-1.14
-0.01;-0.04;0.99;-4.71;3.04;45.77;0.04;0.07;-1.14
-0.03;-0.06;0.99;-5.09;2.82;52.28;-0.01;0.05;-1.14
0.01;-0.03;0.99;-4.83;3.35;38.99;-0.05;0.04;-1.14
-0.06;-0.03;0.98;-5.39;2.87;66.4;-0.06;0.03;-1.14
-0.01;0.04;1.0;-5.07;3.03;49.12;-0.13;0.04;-1.13
-0.03;-0.03;0.99;-5.01;3.23;33.58;-0.16;0.05;-1.14
-0.01;0.02;1.0;-5.08;3.02;46.17;-0.18;0.07;-1.14
0.01;-0.04;0.99;-5.29;2.88;56.32;-0.2;0.1;-1.14
-0.03;-0.0;0.99;-5.02;2.78;54.63;-0.23;0.14;-1.15
0.01;-0.01;1.0;-4.92;2.66;58.09;-0.24;0.2;-1.16
-0.01;-0.04;0.99;-5.46;2.71;81.32;-0.23;0.26;-1.15
0.03;-0.03;1.0;-5.53;2.76;79.0;-0.2;0.32;-1.14
