2,09;26,35;2,58
-0,74;25,39;1,15
1,03;24,41;0,34
1,50;23,42;-0,22
-0,86;22,29;-1,25
-6,10;21,18;-3,11
-4,79;20,13;-4,28
-4,99;19,12;-5,23
-7,81;18,14;-6,54
-3,97;17,20;-6,77
-4,45;16,24;-7,07
-8,83;15,26;-8,22
-12,26;14,24;-9,83
-13,04;13,23;-11,29
-12,94;12,44;-12,25
-11,12;11,58;-12,71
-9,49;10,64;-12,82
-10,62;9,61;-13,20
-15,42;8,51;-14,53
-22,38;7,60;-16,82
-23,18;6,90;-18,65
-17,29;6,40;-18,78
-12,96;5,72;-18,16
-15,75;4,94;-18,31
-18,32;4,09;-18,99
-20,40;3,10;-20,06
-24,57;2,27;-21,63
-24,97;1,44;-22,96
-24,41;0,83;-23,74
-23,51;0,24;-24,17
-23,75;-0,43;-24,62
-24,16;-1,07;-25,04
-22,01;-1,77;-25,00
-25,46;-2,55;-25,71
-29,73;-3,37;-27,17
-31,85;-4,08;-28,68
-29,58;-4,80;-29,43
-27,87;-5,53;-29,70
-29,68;-6,26;-30,29
-29,83;-6,92;-30,72
-28,08;-7,63;-30,76
-31,31;-8,34;-31,44
-34,23;-9,02;-32,54
-33,71;-9,81;-33,41
-36,01;-10,56;-34,52
-34,67;-11,31;-35,15
-31,75;-12,15;-35,15
-36,11;-13,00;-36,02
-38,90;-13,83;-37,26
-37,54;-14,73;-38,04
-35,57;-15,64;-38,27
-34,24;-16,50;-38,15
-45,20;-17,42;-40,30
-44,87;-18,20;-41,84
-40,27;-19,00;-42,16
-45,60;-19,83;-43,51
-41,80;-20,63;-43,81
-40,93;-21,65;-44,05
-45,69;-22,68;-45,21
-47,41;-23,66;-46,43
-48,80;-24,81;-47,82
-46,66;-25,83;-48,41
-48,95;-26,91;-49,38
-49,30;-28,10;-50,32
-52,88;-29,19;-51,70
-55,55;-30,48;-53,50
-58,49;-31,57;-55,37
-56,44;-32,40;-56,25
-55,01;-33,26;-56,69
-57,71;-34,00;-57,48
-61,13;-34,84;-58,88
-60,54;-35,72;-59,92
-59,88;-36,53;-60,56
-63,20;-37,35;-61,75
-61,99;-38,09;-62,38
-63,04;-38,78;-63,07
-62,83;-39,47;-63,57
-63,48;-40,17;-64,11
-62,60;-40,95;-64,44
-64,23;-41,68;-64,98
-67,89;-42,42;-66,15
-70,72;-43,05;-67,57
-68,60;-43,66;-68,26
-65,22;-44,34;-68,20
-65,37;-45,15;-68,28
-73,51;-45,94;-69,96
-68,90;-46,72;-70,37
-71,45;-47,60;-71,29
-77,39;-48,40;-73,15
-72,77;-49,13;-73,66
-71,55;-49,98;-73,92
-73,20;-50,72;-74,37
-75,79;-51,40;-75,20
-76,88;-52,09;-76,08
-81,62;-52,71;-77,69
-78,67;-53,41;-78,44
-79,87;-53,96;-79,17
-73,31;-54,52;-78,44
-73,80;-55,06;-77,94
-79,91;-55,51;-78,70
-73,93;-56,21;-78,31
-82,60;-56,89;-79,71
-86,06;-57,45;-81,43
-81,26;-57,95;-81,79
-81,69;-58,42;-82,15
-84,37;-58,90;-82,98
-83,27;-59,22;-83,29
-80,35;-59,68;-83,07
-85,18;-60,12;-83,85
-86,91;-60,53;-84,79
-83,09;-60,10;-84,10
-80,87;-60,57;-83,83
-74,17;-61,06;-82,29
-84,73;-61,41;-83,06
-85,57;-61,64;-83,75
-84,22;-62,03;-84,15
-88,88;-62,07;-85,13
-82,36;-62,17;-84,66
-88,75;-62,30;-85,58
-82,57;-62,52;-85,15
-82,89;-62,66;-84,82
-86,45;-62,77;-85,23
-82,74;-62,88;-84,82
-84,23;-62,88;-84,70
-86,45;-62,95;-85,11
-80,39;-63,11;-84,29
-86,37;-63,25;-84,82
-87,44;-63,37;-85,43
-86,18;-63,42;-85,63
-87,70;-63,28;-85,93
-78,86;-63,38;-84,59
-82,13;-63,53;-84,22
-88,97;-63,58;-85,21
-84,37;-63,53;-85,00
-87,19;-63,44;-85,37
-75,87;-63,43;-83,46
-84,99;-63,43;-83,77
-88,22;-63,52;-84,73
-84,57;-63,47;-84,66
-87,56;-63,33;-85,13
-84,90;-63,12;-84,92
-80,95;-62,97;-84,00
-83,73;-62,89;-83,89
-86,33;-62,81;-84,30
-86,72;-62,62;-84,64
-86,42;-62,27;-84,72
-85,01;-61,88;-84,47
-83,11;-61,41;-83,81
-82,09;-60,90;-83,07
-79,09;-60,39;-81,86
-83,35;-59,74;-81,64
-85,37;-58,79;-81,63
-83,71;-57,65;-81,13
-83,01;-56,61;-80,67
-82,50;-55,65;-80,27
-73,70;-54,58;-78,10
-72,29;-53,22;-75,85
-75,90;-51,43;-74,43
-75,19;-49,83;-73,30
-77,58;-48,86;-73,38
-73,56;-47,82;-72,58
-67,15;-46,76;-70,65
-70,13;-45,69;-69,69
-65,77;-44,48;-67,94
-66,34;-43,47;-66,81
-68,25;-42,67;-66,46
-67,40;-41,84;-65,98
-65,65;-40,89;-65,16
-67,45;-39,72;-64,68
-63,78;-38,47;-63,50
-60,89;-37,29;-62,04
-59,63;-36,23;-60,70
-59,61;-35,14;-59,61
-58,43;-33,88;-58,37
-57,30;-32,53;-57,07
-55,33;-31,03;-55,53
-56,27;-29,65;-54,58
-55,36;-28,23;-53,59
-53,79;-26,80;-52,49
-46,31;-25,39;-50,12
-48,48;-23,94;-48,64
-49,69;-22,62;-47,79
-47,74;-21,08;-46,55
-44,73;-19,49;-44,91
-41,71;-18,20;-43,24
-36,72;-17,11;-41,07
-41,84;-16,22;-40,51
-41,82;-15,19;-39,95
-41,92;-13,83;-39,25
-43,52;-12,47;-39,02
-36,29;-10,84;-37,17
-35,64;-9,51;-35,79
-35,27;-8,35;-34,76
-31,78;-7,10;-33,17
-34,14;-5,92;-32,42
-29,53;-4,44;-30,66
-28,39;-3,00;-29,05
-26,83;-1,75;-27,61
-25,64;-0,42;-26,15
-24,98;0,73;-24,99
-24,82;2,08;-23,88
-23,72;3,38;-22,81
-22,07;4,87;-21,47
-18,52;6,39;-19,66
-12,86;7,54;-17,38
-12,54;8,62;-15,55
-15,12;9,46;-14,79
-14,38;10,33;-14,02
-16,80;11,31;-13,79
-11,26;12,31;-12,48
-12,82;13,44;-11,64
-11,18;14,43;-10,76
-8,94;15,46;-9,57
-11,09;16,57;-8,98
-10,13;17,67;-8,34
-10,91;19,12;-7,69
-7,95;20,57;-6,58
-4,77;22,24;-4,88
0,67;23,85;-2,48
1,77;25,43;-0,37
3,89;26,82;1,59
8,94;28,24;4,20
4,85;29,46;5,31
4,23;30,82;6,18
4,19;32,13;6,82
7,26;33,56;8,06
15,20;34,85;10,52
16,95;35,79;12,55
15,01;36,58;13,68
14,46;37,23;14,36
4,72;38,21;13,21
6,80;39,62;13,05
19,48;40,96;15,41
25,86;42,13;18,44
21,60;42,93;19,71
19,11;43,72;20,22
14,79;44,71;19,93
14,39;45,99;19,84
24,37;47,49;21,95
28,70;48,61;24,19
27,95;49,59;25,73
23,76;50,47;26,04
24,74;51,48;26,59
22,83;52,75;26,85
22,48;54,04;27,01
32,00;55,50;29,18
34,65;56,73;31,26
30,11;58,02;32,06
33,88;59,64;33,72
38,96;61,08;35,92
38,17;62,48;37,49
36,33;63,93;38,42
42,41;65,23;40,25
42,79;66,68;41,92
40,38;68,06;42,72
44,95;69,45;44,28
45,70;70,76;45,62
49,61;71,89;47,32
49,49;73,23;48,82
48,61;74,27;49,61
50,15;75,29;50,54
50,60;76,45;51,47
53,83;77,51;52,80
54,57;78,66;54,07
56,50;79,63;55,33
53,01;80,72;55,74
59,39;81,76;57,30
55,54;82,65;57,66
55,88;83,58;58,05
57,22;84,58;58,69
61,47;85,48;59,96
50,57;86,85;59,18
62,95;88,02;60,87
62,16;89,30;62,15
60,87;90,39;62,77
64,52;91,44;63,96
67,04;92,45;65,39
68,27;93,38;66,70
69,40;94,39;68,05
69,04;95,26;68,95
71,22;95,82;69,84
72,56;96,45;70,89
73,07;97,01;71,78
70,25;97,51;71,87
67,41;98,05;71,41
74,65;98,58;72,49
71,48;99,27;72,84
73,21;99,81;73,34
76,44;100,19;74,27
76,52;100,59;75,03
73,83;100,97;75,10
73,04;101,20;74,87
78,74;101,55;75,92
75,12;101,96;76,09
81,23;102,37;77,45
77,29;102,84;77,79
77,76;103,25;78,11
77,51;103,67;78,33
74,38;104,32;78,06
75,83;104,87;78,05
75,46;105,40;77,96
76,05;106,15;78,18
83,79;106,75;79,78
78,32;107,15;79,81
79,89;107,46;80,07
79,04;107,94;80,25
76,74;108,37;79,89
81,50;108,78;80,54
81,53;109,22;81,09
81,68;109,53;81,46
84,86;109,88;82,42
78,44;110,32;81,97
81,40;110,63;82,11
84,66;110,99;82,91
81,50;111,34;82,90
82,28;111,43;82,85
88,96;111,51;84,13
82,15;111,67;83,86
83,74;111,80;83,94
82,61;111,89;83,75
81,97;111,95;83,45
83,99;112,07;83,65
83,11;112,05;83,53
83,79;112,09;83,61
83,74;112,12;83,66
87,26;112,03;84,31
84,98;111,92;84,36
82,64;111,88;83,98
85,07;111,65;84,01
84,21;111,42;83,87
83,92;111,21;83,71
87,20;110,97;84,22
84,91;110,80;84,22
80,10;110,63;83,26
82,64;110,34;82,90
79,40;110,02;81,95
79,13;109,56;81,01
80,51;109,09;80,53
82,85;108,58;80,59
81,02;108,50;80,62
82,41;108,40;80,89
80,46;108,01;80,50
78,62;107,39;79,62
83,25;106,79;79,87
81,04;106,47;79,84
78,38;106,19;79,33
78,79;105,70;78,83
84,84;105,15;79,59
79,35;104,47;79,00
76,13;103,90;77,97
74,76;103,39;76,92
74,06;102,60;75,72
76,88;101,56;75,12
79,44;99,97;74,71
81,38;98,18;74,61
80,32;96,90;74,73
61,09;96,47;71,65
66,45;95,76;70,04
71,84;94,02;69,01
74,19;92,00;68,44
66,24;90,22;66,57
56,55;89,18;63,73
56,73;88,54;61,82
56,29;87,70;60,05
54,22;86,92;58,25
60,51;86,09;58,04
58,72;85,37;57,61
55,08;85,07;56,86
54,31;84,88;56,20
55,08;84,58;55,74
56,27;84,03;55,40
58,02;83,42;55,44
58,82;82,75;55,57
60,06;81,85;55,75
57,78;80,88;55,38
54,44;79,87;54,39
54,30;78,60;53,35
56,16;77,31;52,88
52,56;75,75;51,57
49,77;74,36;50,10
45,34;73,09;48,13
39,58;71,96;45,52
41,27;71,19;44,05
42,33;70,34;43,02
40,76;69,58;41,96
40,33;68,88;41,08
39,17;68,11;40,08
38,52;67,51;39,29
40,52;66,91;39,06
40,24;66,18;38,71
41,58;65,17;38,48
40,31;63,90;37,82
35,06;62,81;36,40
35,58;61,66;35,32
34,40;60,65;34,33
34,40;59,52;33,43
33,37;58,14;32,32
33,05;56,93;31,50
29,18;55,67;30,02
27,21;54,63;28,63
27,40;53,52;27,50
23,49;52,32;25,74
24,96;51,28;24,75
24,20;50,08;23,68
22,80;49,00;22,64
20,43;48,01;21,40
21,00;46,84;20,38
21,11;45,72;19,63
17,42;44,46;18,18
13,80;43,48;16,52
15,08;42,59;15,52
13,59;41,66;14,39
15,61;40,80;13,95
14,01;39,72;13,09
8,08;38,79;11,35
10,55;37,97;10,53
12,13;37,08;10,14
12,06;36,20;9,82
9,31;35,19;8,91
7,11;34,23;7,79
7,57;33,16;6,88
8,89;31,97;6,34
7,03;30,77;5,52
5,34;29,56;4,51
-0,77;28,28;2,43
0,83;27,09;1,16
1,02;25,72;0,03
-6,78;24,40;-2,38
-9,80;23,23;-4,81
-8,24;21,99;-6,49
-6,39;20,99;-7,27
-9,23;19,91;-8,52
-9,09;18,85;-9,48
-10,61;17,77;-10,57
-11,58;16,70;-11,63
-12,16;15,76;-12,49
-14,13;14,88;-13,52
-11,35;13,95;-13,83
-16,28;12,94;-15,13
-19,57;11,99;-16,78
-14,95;11,13;-17,10
-12,36;10,08;-16,99
-14,72;9,00;-17,40
-15,90;7,73;-18,12
-21,43;6,36;-19,87
-25,92;5,20;-22,01
-23,09;3,93;-23,24
-24,84;2,87;-24,42
-28,44;1,77;-26,10
-26,71;0,68;-27,09
-27,48;-0,44;-28,06
-31,31;-1,47;-29,54
-31,99;-2,48;-30,84
-30,00;-3,44;-31,44
-30,10;-4,59;-32,09
-35,61;-5,71;-33,69
-34,33;-6,81;-34,70
-35,59;-7,80;-35,67
-34,10;-8,64;-36,03
-37,31;-9,62;-37,06
-40,45;-10,60;-38,53
-38,95;-11,60;-39,41
-39,45;-12,58;-40,20
-40,47;-13,41;-40,93
-41,60;-14,34;-41,80
-41,66;-15,22;-42,47
-42,18;-16,21;-43,21
-47,19;-17,26;-44,85
-47,60;-18,35;-46,27
-46,40;-19,42;-47,15
-47,89;-20,43;-48,11
-51,43;-21,46;-49,60
-47,37;-22,48;-49,96
-49,85;-23,61;-50,85
-52,36;-24,65;-51,98
-54,98;-25,67;-53,39
-56,82;-26,77;-54,97
-58,82;-27,64;-56,43
-55,83;-28,43;-56,94
-54,21;-29,21;-57,02
-53,31;-29,98;-56,89
-57,86;-30,86;-57,79
-61,54;-31,60;-59,13
-58,48;-32,26;-59,53
-57,21;-33,19;-59,81
-61,89;-34,11;-60,96
-63,70;-34,81;-62,07
-60,54;-35,46;-62,28
-62,53;-36,29;-63,00
-69,25;-37,12;-64,91
-62,39;-37,85;-64,99
-65,30;-38,73;-65,76
-68,12;-39,56;-66,90
-72,26;-40,30;-68,56
-71,46;-41,06;-69,74
-68,46;-41,86;-70,13
-72,12;-42,77;-71,25
-72,85;-43,44;-72,11
-71,77;-44,10;-72,57
-69,15;-44,75;-72,40
-70,57;-45,66;-72,76
-72,20;-46,21;-73,10
-73,59;-46,36;-73,31
-70,76;-46,60;-73,00
-75,68;-47,14;-73,96
-78,28;-47,52;-75,13
-73,49;-47,98;-75,17
-72,31;-48,52;-75,03
-70,73;-49,05;-74,60
-72,91;-49,61;-74,71
-75,73;-50,17;-75,36
-78,80;-50,88;-76,61
-80,33;-51,39;-77,77
-81,41;-51,78;-78,80
-75,64;-52,05;-78,39
-67,93;-52,43;-76,60
-79,74;-52,84;-77,56
-79,46;-53,28;-78,29
-83,81;-53,74;-79,76
-87,28;-54,20;-81,63
-83,73;-54,44;-82,24
-77,71;-54,72;-81,56
-83,12;-55,05;-82,13
-77,11;-55,37;-81,39
-72,30;-55,69;-79,82
-87,36;-55,96;-81,55
-85,48;-56,27;-82,58
-76,57;-56,54;-81,60
-87,99;-56,73;-83,02
-77,63;-56,90;-82,08
-83,83;-56,99;-82,50
-85,97;-57,07;-83,26
-79,14;-57,39;-82,70
-85,29;-57,32;-83,16
-81,37;-57,26;-82,75
-73,90;-57,29;-81,00
-86,98;-57,18;-82,11
-83,93;-56,98;-82,32
-85,78;-56,79;-82,85
-80,81;-56,39;-82,13
-76,22;-56,03;-80,66
-86,54;-55,43;-81,36
-82,25;-54,74;-80,98
-84,03;-53,94;-80,95
-82,69;-53,01;-80,56
-73,03;-52,10;-78,32
-81,69;-51,07;-78,17
-75,12;-49,76;-76,51
-71,78;-48,24;-74,35
-78,14;-46,73;-73,90
-67,11;-45,52;-71,57
-70,85;-44,23;-70,40
-63,75;-43,61;-68,57
-68,62;-43,03;-68,12
-66,86;-42,14;-67,15
-64,65;-41,21;-65,91
-70,05;-40,19;-65,92
-67,59;-39,12;-65,40
-66,30;-38,05;-64,72
-62,83;-37,11;-63,59
-62,54;-36,31;-62,74
-64,87;-35,36;-62,41
-63,22;-34,14;-61,59
-60,17;-32,71;-60,17
-61,05;-31,17;-59,11
-60,99;-29,57;-58,21
-58,78;-27,85;-56,95
-51,89;-26,45;-54,81
-46,49;-25,37;-52,28
-50,62;-24,38;-51,16
-50,10;-23,45;-50,21
-51,33;-22,29;-49,50
-52,73;-21,03;-49,14
-49,61;-19,61;-48,10
-41,71;-18,29;-45,77
-43,83;-17,48;-44,73
-46,54;-16,65;-44,43
-45,06;-15,66;-43,76
-41,67;-14,59;-42,49
-41,74;-13,29;-41,30
-40,33;-12,17;-40,21
-39,71;-10,93;-39,12
-41,45;-9,82;-38,70
-37,77;-8,70;-37,62
-34,43;-7,38;-35,92
-34,25;-6,13;-34,58
-33,86;-4,71;-33,31
-30,46;-3,54;-31,80
-31,90;-2,54;-31,02
-30,18;-1,42;-29,96
-30,65;-0,33;-29,22
-27,79;0,91;-27,94
-26,65;2,06;-26,77
-23,72;3,18;-25,26
-22,90;4,34;-23,86
-23,10;5,29;-22,95
-23,75;6,44;-22,19
-22,66;7,82;-21,18
-22,34;9,44;-20,11
-15,90;11,14;-17,91
-11,85;12,54;-15,58
-14,55;13,80;-14,37
-13,04;14,96;-13,17
-15,20;16,37;-12,45
-16,37;18,22;-11,75
-10,02;20,10;-9,90
-5,08;21,89;-7,51
-2,55;23,31;-5,38
1,34;24,54;-3,05
2,48;25,63;-1,07
-8,13;26,88;-1,49
-4,94;28,26;-1,07
2,35;29,78;0,83
3,23;30,99;2,28
5,52;32,18;3,88
9,64;33,12;5,78
4,58;34,11;6,34
3,24;35,42;6,76
6,70;36,76;7,82
13,51;38,05;9,99
16,70;39,11;12,18
15,88;40,08;13,70
12,83;41,02;14,27
13,08;41,99;14,81
11,44;43,14;15,06
13,44;44,38;15,72
14,56;45,73;16,57
20,28;47,06;18,38
22,03;48,29;20,09
20,21;49,61;21,17
21,52;50,77;22,17
19,73;52,05;22,71
21,41;53,53;23,63
23,70;55,13;24,92
29,51;56,91;27,27
30,92;58,45;29,23
32,73;60,09;31,24
34,08;61,85;33,21
37,92;63,57;35,54
35,77;65,50;37,13
33,38;67,35;37,86
41,38;69,23;40,07
46,02;71,01;42,68
45,65;72,48;44,45
43,49;74,07;45,53
44,02;75,55;46,41
49,10;77,18;48,26
50,27;78,75;49,92
52,18;80,19;51,52
53,94;81,75;53,25
53,87;83,17;54,51
54,85;84,73;55,82
55,61;86,53;57,23
58,37;88,31;58,88
62,94;90,12;61,13
60,83;91,70;62,34
60,88;93,30;63,33
65,98;94,86;65,10
69,70;96,05;66,98
70,21;97,10;68,47
73,22;97,97;70,12
72,23;98,82;71,22
72,02;99,74;72,11
67,68;100,55;71,87
78,25;101,10;73,59
69,72;101,80;73,38
72,20;102,31;73,54
75,15;102,76;74,23
70,68;103,11;73,80
73,96;103,49;74,13
72,73;103,88;74,17
71,59;104,21;73,92
71,04;104,64;73,68
73,93;105,03;74,04
72,96;105,39;74,11
74,34;105,65;74,37
76,79;106,04;75,16
73,00;106,33;74,97
75,95;106,49;75,28
78,47;106,81;76,18
74,38;107,05;76,01
75,93;107,38;76,25
75,34;107,41;76,10
77,83;107,42;76,46
68,91;107,50;75,01
72,11;107,73;74,61
78,01;107,91;75,44
75,65;108,07;75,61
78,57;108,17;76,28
71,90;108,27;75,48
77,20;108,24;75,80
77,65;108,26;76,19
73,70;108,26;75,69
79,28;108,30;76,44
76,16;108,29;76,38
76,94;108,20;76,42
76,05;108,09;76,26
73,35;108,12;75,70
76,57;108,05;75,82
74,66;107,90;75,46
75,90;107,65;75,35
74,56;107,36;74,96
75,34;107,18;74,89
74,01;106,92;74,50
74,76;106,46;74,19
76,82;106,05;74,39
75,80;105,75;74,43
73,59;105,05;73,70
74,57;104,21;73,21
72,20;102,84;71,91
77,14;101,59;71,96
69,75;100,53;70,67
64,13;99,35;68,42
64,74;97,86;66,49
69,98;95,78;65,52
73,30;93,18;65,00
65,52;91,06;63,41
38,79;89,97;57,62
51,78;89,50;56,07
54,95;88,69;55,20
57,68;87,31;54,59
61,90;85,48;54,59
63,25;83,47;54,72
57,02;81,44;53,55
50,08;79,55;51,34
53,26;77,54;50,12
51,78;75,18;48,56
49,81;72,56;46,71
43,99;70,02;44,14
29,06;67,90;39,43
30,39;66,09;36,17
30,59;64,32;33,64
31,38;62,44;31,68
33,48;60,35;30,37
28,55;58,20;28,29
18,55;56,46;24,95
18,36;55,04;22,50
20,72;53,58;20,97
22,27;51,88;19,87
18,13;50,08;18,08
13,41;48,43;15,83
12,13;46,98;13,93
6,88;45,87;11,62
15,90;44,69;11,54
18,21;43,10;11,60
2,68;41,58;8,60
7,50;40,20;7,27
4,63;38,93;5,73
3,19;37,76;4,28
6,46;36,64;3,83
3,17;35,45;2,74
4,64;34,24;2,15
7,97;32,70;2,09
2,97;31,27;1,12
-2,10;29,80;-0,70
-6,12;28,32;-2,97
-7,59;26,92;-5,02
-9,05;25,68;-6,81
-8,88;24,61;-8,09
-7,65;23,47;-8,91
-7,93;22,04;-9,86
-12,03;20,74;-11,33
-13,21;19,31;-12,85
-11,32;18,02;-13,57
-14,75;16,82;-14,77
-17,08;15,44;-16,34
-17,94;14,10;-17,73
-20,79;12,82;-19,37
-23,40;11,67;-21,09
-21,72;10,57;-22,10
-23,81;9,26;-23,48
-23,35;7,93;-24,52
-26,63;6,61;-26,00
-27,17;5,34;-27,25
-27,75;4,28;-28,20
-29,49;3,02;-29,46
-29,69;1,80;-30,49
-32,80;0,24;-32,20
-35,19;-1,15;-33,91
-35,87;-2,28;-35,20
-34,91;-3,44;-36,07
-36,94;-4,41;-37,03
-35,50;-5,68;-37,74
-38,69;-6,96;-38,95
-44,17;-8,10;-40,91
-43,17;-9,09;-42,14
-41,68;-9,98;-42,77
-38,33;-11,09;-42,77
-47,11;-12,21;-44,53
-46,94;-13,34;-45,92
-45,95;-14,50;-46,85
-48,61;-15,46;-47,98
-51,05;-16,57;-49,48
-51,41;-17,49;-50,60
-52,96;-18,35;-51,76
-50,02;-19,54;-52,36
-54,17;-20,60;-53,57
-53,20;-21,77;-54,44
-51,19;-22,89;-54,67
-58,27;-23,94;-56,23
-56,10;-25,18;-57,20
-57,85;-26,31;-58,24
-55,14;-27,64;-58,67
-61,31;-28,96;-60,26
-63,13;-30,23;-61,85
-60,93;-31,71;-62,85
-68,51;-33,28;-65,24
-71,49;-34,92;-67,80
-73,05;-36,41;-70,05
-71,82;-37,55;-71,31
-71,21;-38,63;-72,16
-71,22;-39,81;-72,91
-71,64;-40,99;-73,60
-74,94;-41,96;-74,64
-75,66;-43,10;-75,77
-78,91;-44,24;-77,30
-80,46;-44,98;-78,52
-76,73;-46,04;-79,01
-81,49;-46,98;-80,26
-80,11;-47,86;-80,93
-70,26;-48,70;-79,47
-85,37;-49,65;-81,41
-83,31;-50,69;-82,62
-83,87;-51,64;-83,63
-85,67;-52,31;-84,58
-81,99;-52,97;-84,58
-82,21;-53,68;-84,68
-83,14;-54,27;-84,85
-87,95;-54,95;-86,01
-89,45;-55,44;-87,09
-88,44;-55,74;-87,60
-87,41;-56,06;-87,82
-80,80;-56,42;-86,70
-86,99;-56,73;-87,00
-86,27;-57,02;-87,09
-85,47;-57,38;-87,05
-88,72;-57,59;-87,56
-86,81;-57,54;-87,37
-87,53;-57,59;-87,44
-84,02;-57,62;-86,78
-88,50;-57,75;-87,23
-88,20;-57,80;-87,47
-85,05;-57,73;-86,93
-85,78;-57,52;-86,53
-86,82;-57,30;-86,41
-81,04;-57,27;-85,31
-86,38;-57,23;-85,50
-82,80;-57,14;-84,88
-84,68;-57,11;-84,82
-86,80;-56,93;-85,07
-87,27;-56,65;-85,29
-83,35;-56,51;-84,79
-86,14;-56,34;-84,92
-86,32;-56,09;-85,00
-85,44;-55,80;-84,86
-83,56;-55,32;-84,21
-85,54;-54,86;-84,11
-87,14;-54,24;-84,22
-88,01;-53,65;-84,50
-87,68;-52,59;-84,29
-83,29;-50,80;-82,66
-86,92;-48,82;-81,93
-80,43;-47,14;-80,28
-75,53;-45,62;-78,12
-78,66;-43,46;-76,50
-69,52;-40,80;-72,98
-74,39;-38,25;-71,22
-73,97;-35,67;-69,70
-71,10;-33,34;-68,12
-61,27;-31,46;-65,25
-61,69;-29,49;-62,96
-62,33;-27,64;-61,35
-57,51;-25,44;-58,82
-57,78;-23,18;-56,81
-53,69;-21,34;-54,71
-51,99;-19,50;-52,69
-51,62;-17,85;-51,16
-46,82;-16,25;-49,02
-47,70;-14,47;-47,33
-51,00;-12,40;-46,40
-47,97;-10,06;-44,85
-38,90;-7,74;-41,80
-39,70;-5,68;-39,73
-43,72;-3,50;-38,79
-41,53;-0,99;-37,33
-45,26;2,22;-36,35
-34,12;5,67;-33,14
-13,70;8,77;-26,77
-22,33;11,57;-23,65
-27,03;14,28;-22,15
-19,92;17,40;-19,21
-19,15;20,38;-16,81
-12,74;23,44;-13,55
4,10;26,20;-7,82
-0,86;28,42;-4,65
-11,81;30,99;-4,02
-6,13;33,54;-2,40
4,29;36,19;1,06
15,02;38,61;5,78
16,48;40,38;9,34
9,15;42,23;10,78
1,22;44,10;10,37
5,51;46,53;11,34
10,84;48,96;13,18
18,67;51,53;16,33
28,86;53,87;20,71
27,69;55,55;23,45
16,58;57,60;23,71
16,84;59,74;24,06
29,98;62,27;27,26
35,29;64,82;30,91
36,45;66,97;33,74
39,56;69,25;36,73
39,86;71,53;39,18
39,95;73,91;41,23
43,83;76,34;43,70
49,14;78,18;46,26
48,25;80,09;48,19
45,45;82,14;49,28
47,30;84,28;50,60
58,41;86,67;54,08
61,15;88,48;56,93
58,17;90,12;58,49
56,02;91,76;59,31
54,30;93,38;59,60
62,53;94,98;61,47
61,69;96,26;62,53
64,17;97,59;63,93
67,82;98,92;65,77
71,36;100,04;67,79
71,88;101,06;69,42
67,49;101,88;69,69
68,45;102,83;70,20
68,05;103,97;70,69
69,45;104,92;71,20
72,48;105,77;72,13
72,35;106,60;72,84
74,03;107,14;73,51
76,04;107,58;74,37
70,08;108,14;73,96
74,87;108,64;74,54
75,60;109,08;75,10
75,31;109,50;75,48
75,97;109,82;75,83
72,76;110,13;75,47
73,47;110,53;75,39
74,57;110,78;75,43
74,84;111,05;75,52
75,16;111,44;75,76
75,42;111,69;75,90
73,63;111,91;75,62
72,47;112,43;75,40
73,77;112,95;75,49
77,78;113,54;76,43
82,40;113,99;77,98
79,22;114,42;78,57
76,04;114,73;78,31
74,89;114,99;77,84
75,60;115,18;77,54
75,09;115,27;77,12
75,50;115,67;77,12
77,36;116,13;77,53
75,78;116,68;77,62
72,68;116,88;76,79
76,87;117,11;76,99
76,77;117,38;77,17
75,64;117,73;77,14
78,06;117,86;77,43
81,41;118,23;78,52
75,77;118,53;78,21
75,34;118,72;77,79
78,04;118,57;77,72
74,45;118,51;77,02
79,09;118,81;77,67
78,05;119,04;77,93
78,94;119,68;78,65
81,79;119,89;79,44
78,24;120,22;79,46
73,85;120,36;78,45
78,73;120,47;78,60
74,83;120,64;77,98
79,65;120,99;78,60
85,24;121,39;80,25
86,46;121,40;81,49
63,43;121,09;77,64
72,58;119,92;75,68
-37,83;120,73;53,63
-11,08;121,63;41,41
64,37;122,26;46,50
75,20;122,19;52,19
72,51;122,43;56,44
39,78;122,60;53,25
35,17;122,54;49,59
81,27;122,08;55,56
79,58;122,01;60,31
65,05;122,01;61,26
78,86;121,93;64,71
86,26;122,15;69,19
79,41;121,97;71,09
76,66;121,72;72,01
82,92;121,91;74,35
80,87;121,79;75,55
74,60;121,91;75,46
80,86;121,96;76,57
83,04;121,99;77,90
80,99;121,97;78,50
82,92;122,02;79,42
83,14;122,01;80,16
83,23;122,02;80,78
83,57;122,02;81,34
83,09;122,04;81,71
83,31;122,07;82,04
83,03;122,07;82,25
83,18;122,09;82,45
83,21;122,08;82,59
83,75;122,12;82,85
83,35;122,08;82,92
83,57;122,11;83,07
83,17;122,11;83,09
83,30;122,15;83,17
83,65;122,19;83,30
83,39;122,17;83,30
83,36;122,18;83,32
83,57;122,18;83,37
85,47;122,24;83,84
78,17;122,23;82,70
83,17;122,26;82,81
83,78;122,23;82,99
83,53;122,24;83,10
82,79;122,30;83,09
83,34;122,30;83,14
83,35;122,33;83,20
83,49;122,34;83,27
83,85;122,39;83,42
83,22;122,39;83,38
83,00;122,42;83,33
83,68;122,39;83,37
83,58;122,41;83,43
83,32;122,40;83,40
83,85;122,40;83,49
83,57;122,42;83,52
